Region_ID,Region_name,Region_class,Process_ID,Ping_date,Ping_time,Target_range,TS_comp,TS_uncomp,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,PulseLengthDeterminationLevel,Samples_above_PLDL,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,PulseLength_Normalized_6dB,PulseLength_Normalized_12dB,PulseLength_Normalized_18dB,PulseLength_Normalized_PLDL,Pulse_Start_Normalized_6dB,Pulse_Start_Normalized_12dB,Pulse_Start_Normalized_18dB,Pulse_Start_Normalized_PLDL,Target_on_axis_depth,Pulse_duration,Target_true_depth,Target_latitude,Target_longitude,Target_northing,Target_easting,Target_length,Target_length_manual,Target_perimeter,Target_area,Target_thickness,Target_compactness,Target_intensity_variation,Ping_number,Target_length_across_beams,Target_range_extent,Target_class,Target_orientation,Target_perimeter_edge_midpoints,Target_compactness_edge_midpoints,Target_area_edge_midpoints
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:58.1150,12.960538,-47.534696,-50.663894,2.4621,0.65062,0.556719,0.147034,6.000000,2,0.082385,0.041404,0.636689,2.546757,6.366892,0.636689,0.000000,0.000000,-3.183446,0.000000,12.960538,0.512000,12.947740,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2486,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:58.3160,12.972214,-47.245157,-50.068327,2.2889,0.78821,0.518046,0.178309,6.000000,3,0.028735,0.095962,1.273378,3.820135,7.003581,1.273378,-0.636689,-1.273378,-4.456825,-0.636689,12.972214,0.512000,12.960639,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2487,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:58.5160,12.902157,-49.943527,-52.645950,2.1542,0.992,0.484897,0.223215,6.000000,2,0.007559,0.053087,0.636689,1.273378,1.910068,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.902157,0.512000,12.891109,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2488,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:58.7160,12.913833,-44.289495,-46.476467,2.0323,0.63086,0.457940,0.142097,6.000000,2,0.024925,0.041168,0.636689,1.910068,3.820135,0.636689,-0.636689,-1.273378,-1.910068,-0.636689,12.913833,0.512000,12.904929,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2489,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:58.9150,12.913833,-41.165542,-42.967594,1.8723,0.4679,0.421915,0.105401,6.000000,2,0.030348,0.033792,0.636689,1.910068,3.820135,0.636689,-0.636689,-0.636689,-1.910068,-0.636689,12.913833,0.512000,12.906508,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2490,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:59.1170,12.913833,-42.496931,-44.011628,1.6963,0.50307,0.382267,0.113335,6.000000,3,0.055234,0.036057,1.273378,1.273378,3.820135,1.273378,-0.636689,-0.636689,-1.273378,-0.636689,12.913833,0.512000,12.907676,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2491,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:59.3150,12.913833,-42.905571,-44.553804,1.7305,0.64511,0.389959,0.145332,6.000000,2,0.026784,0.042098,0.636689,1.273378,1.910068,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.913833,0.512000,12.907126,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2492,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:59.5160,12.913833,-45.239815,-46.715989,1.5617,0.78581,0.351909,0.177042,6.000000,3,0.061194,0.083935,1.273378,1.273378,7.640271,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.913833,0.512000,12.907823,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2493,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:59.7160,12.913833,-41.686197,-42.944952,1.2967,0.96005,0.292205,0.216319,6.000000,3,0.045702,0.081180,1.273378,4.456825,7.003581,1.273378,-0.636689,-0.636689,-1.273378,-0.636689,12.913833,0.512000,12.908714,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2494,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:49:59.9160,12.913833,-41.252659,-42.433553,1.2009,0.9987,0.270619,0.225035,6.000000,3,0.027978,0.070056,1.273378,3.820135,7.003581,1.273378,-0.636689,-0.636689,-1.273378,-0.636689,12.913833,0.512000,12.909036,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2495,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:00.1270,12.925509,-42.000463,-43.230583,1.3018,0.92143,0.293620,0.207806,6.000000,2,0.016945,0.025106,0.636689,2.546757,5.730203,0.636689,-0.636689,-1.273378,-1.910068,-0.636689,12.925509,0.512000,12.920503,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2496,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:00.3160,12.913833,-45.011898,-46.112532,1.2974,0.76902,0.292369,0.173280,6.000000,3,0.085527,0.051682,1.273378,3.820135,5.093514,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.913833,0.512000,12.909360,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2497,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:00.5160,12.913833,-45.785944,-46.741860,1.1057,0.86579,0.249174,0.195096,6.000000,3,0.017837,0.072038,1.273378,1.273378,7.003581,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.913833,0.512000,12.909955,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2498,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:00.7150,12.913833,-44.752305,-45.646970,0.97292,0.94645,0.219244,0.213279,6.000000,3,0.027371,0.060370,1.273378,1.273378,4.456825,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.913833,0.512000,12.910210,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2499,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:00.9160,12.913833,-44.382891,-45.597222,1.0241,1.2055,0.230755,0.271642,6.000000,3,0.030993,0.045366,1.273378,1.273378,2.546757,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.913833,0.512000,12.908913,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2500,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:01.1170,12.913833,-43.878134,-45.185778,0.94335,1.3415,0.212553,0.302294,6.000000,2,0.022801,0.025072,0.636689,3.820135,4.456825,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.913833,0.512000,12.908545,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2501,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:01.3160,12.960538,-44.133160,-44.946555,0.83147,0.98964,0.188046,0.223826,6.000000,3,0.053101,0.053756,1.273378,1.273378,6.366892,1.273378,-0.636689,-0.636689,-4.456825,-0.636689,12.960538,0.512000,12.957240,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2502,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:01.5170,12.913833,-45.555485,-46.542227,0.80488,1.1733,0.181368,0.264411,6.000000,3,0.024156,0.086260,1.273378,2.546757,7.003581,1.273378,-0.636689,-0.636689,-1.273378,-0.636689,12.913833,0.512000,12.909852,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2503,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:01.7170,12.913833,-48.653679,-49.908241,0.77336,1.4046,0.174249,0.316510,6.000000,2,0.015537,0.021294,0.636689,6.366892,8.276960,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.913833,0.512000,12.908778,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2504,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:01.9160,12.913833,-49.843563,-51.382933,0.87116,1.5497,0.196270,0.349192,6.000000,2,0.017335,0.041479,0.636689,1.273378,5.093514,0.636689,0.000000,-0.636689,-1.910068,0.000000,12.913833,0.512000,12.907619,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2505,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:02.1150,12.960538,-45.500587,-46.744741,0.91028,1.3148,0.205845,0.297354,6.000000,3,0.015487,0.080741,1.273378,2.546757,6.366892,1.273378,-0.636689,-0.636689,-3.183446,-0.636689,12.960538,0.512000,12.955491,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2506,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:02.3160,12.960538,-43.601152,-44.929306,0.75239,1.4676,0.170132,0.331923,6.000000,2,0.029913,0.036201,0.636689,2.546757,6.366892,0.636689,0.000000,-0.636689,-3.820135,0.000000,12.960538,0.512000,12.955169,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2507,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:02.5180,12.960538,-43.076507,-44.185459,0.78912,1.285,0.178452,0.290613,6.000000,2,0.046706,0.062111,0.636689,1.273378,5.093514,0.636689,0.000000,-0.636689,-3.183446,0.000000,12.960538,0.512000,12.956050,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2508,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:02.7150,12.913833,-48.283529,-49.900095,1.1597,1.4123,0.261278,0.318212,6.000000,2,0.022280,0.051928,0.636689,3.183446,8.276960,0.636689,-0.636689,-0.636689,-2.546757,-0.636689,12.913833,0.512000,12.907268,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2509,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:02.9160,12.913833,-47.212458,-49.203614,1.063,1.7248,0.239469,0.388627,6.000000,3,0.039836,0.078169,1.273378,1.273378,7.640271,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.913833,0.512000,12.905762,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2510,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:03.1160,12.913833,-47.583152,-49.853089,0.86335,1.9778,0.194465,0.445639,6.000000,2,0.005869,0.057553,0.636689,1.273378,7.003581,0.636689,0.000000,-0.636689,-0.636689,0.000000,12.913833,0.512000,12.904676,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2511,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:03.3160,12.913833,-44.480437,-46.505862,0.7999,1.8735,0.180187,0.422152,6.000000,2,0.007685,0.013472,0.636689,3.820135,4.456825,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.913833,0.512000,12.905673,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2512,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:03.5160,12.960538,-42.653197,-43.672775,0.67539,1.2765,0.152733,0.288713,6.000000,2,0.024176,0.075562,0.636689,1.273378,5.730203,0.636689,-0.636689,-0.636689,-4.456825,-0.636689,12.960538,0.512000,12.956421,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2513,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:03.7160,12.913833,-46.884453,-47.840693,0.91336,1.0642,0.205817,0.239804,6.000000,2,0.006770,0.026232,0.636689,1.910068,4.456825,0.636689,-0.636689,-1.273378,-1.910068,-0.636689,12.913833,0.512000,12.909966,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2514,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:03.9160,12.902157,-48.917216,-50.310004,1.1946,1.2046,0.268932,0.271178,6.000000,2,0.007426,0.048515,0.636689,1.273378,7.640271,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.902157,0.512000,12.896503,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2515,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:04.1160,12.960538,-46.413751,-47.958665,1.1622,1.3567,0.262812,0.306789,6.000000,2,0.087001,0.079468,0.636689,3.820135,6.366892,0.636689,-0.636689,-1.273378,-3.820135,-0.636689,12.960538,0.512000,12.954240,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2516,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:04.3160,12.913833,-44.313914,-47.194137,1.2839,2.0791,0.289163,0.468375,6.000000,2,0.020687,0.020261,0.636689,1.273378,4.456825,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.913833,0.512000,12.902096,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2517,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:04.5150,12.972214,-43.578805,-46.596034,1.255,2.1624,0.283920,0.489342,6.000000,3,0.030586,0.063640,1.273378,1.910068,5.730203,1.273378,-0.636689,-0.636689,-3.183446,-0.636689,12.972214,0.512000,12.959871,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2518,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:04.7280,12.972214,-42.814743,-45.078224,1.2839,1.744,0.290518,0.394697,6.000000,2,0.126151,0.158662,0.636689,3.820135,7.003581,0.636689,-0.636689,-3.183446,-4.456825,-0.636689,12.972214,0.512000,12.962953,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2519,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:04.9160,12.972214,-43.677943,-45.749352,1.5114,1.4217,0.342048,0.321741,6.000000,3,0.068228,0.073762,1.273378,2.546757,2.546757,1.273378,-0.636689,-1.273378,-1.273378,-0.636689,12.972214,0.512000,12.963711,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2520,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:05.1160,12.960538,-47.657786,-49.371872,1.3995,1.2631,0.316467,0.285601,6.000000,3,0.127517,0.053487,1.273378,3.183446,6.366892,1.273378,-0.636689,-0.636689,-3.183446,-0.636689,12.960538,0.512000,12.953525,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2521,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:05.3240,12.913833,-46.718949,-49.761773,1.7021,1.862,0.383365,0.419425,6.000000,3,0.052179,0.092595,1.273378,1.273378,2.546757,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.913833,0.512000,12.901325,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2522,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:05.5160,12.925509,-44.927205,-48.050456,1.7724,1.8437,0.399572,0.415652,6.000000,2,0.066372,0.106910,0.636689,1.273378,3.183446,0.636689,-0.636689,-0.636689,-1.910068,-0.636689,12.925509,0.512000,12.912643,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2523,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:05.7160,12.925509,-44.819964,-48.153323,2.0041,1.7275,0.451812,0.389404,6.000000,2,0.035235,0.013879,0.636689,3.820135,6.366892,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.925509,0.512000,12.911739,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2524,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:05.9160,12.972214,-42.929870,-45.427383,1.905,1.2569,0.431117,0.284386,6.000000,3,0.092686,0.059576,1.273378,1.910068,2.546757,1.273378,-0.636689,-0.636689,-0.636689,-0.636689,12.972214,0.512000,12.961929,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2525,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:06.1160,12.925509,-47.812516,-51.388718,2.2611,1.5502,0.509776,0.349407,6.000000,3,0.157274,0.170693,1.273378,3.820135,7.640271,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.925509,0.512000,12.910725,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2526,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:06.3160,12.925509,-46.680185,-50.733691,2.3434,1.7506,0.528251,0.394533,6.000000,2,0.035738,0.022588,0.636689,1.273378,2.546757,0.636689,0.000000,-0.636689,-1.910068,0.000000,12.925509,0.512000,12.908682,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2527,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:06.5160,12.948861,-43.834985,-47.536227,2.1947,1.7255,0.495659,0.389624,6.000000,2,0.098299,0.104916,0.636689,1.273378,1.910068,0.636689,-0.636689,-0.636689,-1.273378,-0.636689,12.948861,0.512000,12.933504,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2528,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:06.7150,12.960538,-43.757668,-47.526752,2.3097,1.6121,0.522125,0.364312,6.000000,2,0.046213,0.070271,0.636689,2.546757,5.730203,0.636689,-0.636689,-0.636689,-1.910068,-0.636689,12.960538,0.512000,12.944891,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2529,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
6,"Region 6","070kHz_FishTracks",1555,20220726, 16:50:06.9150,12.948861,-43.261443,-46.725568,2.4507,1.1076,0.553591,0.250062,6.000000,2,0.014723,0.028742,0.636689,1.910068,4.456825,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.948861,0.512000,12.934605,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,2530,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
